"region","indicator","Unit","Date","Value"
"Arkansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","75.4282030349963"
"Arkansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","81.066"
"Arkansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","84.4926"
"Arkansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","84.5002"
"Arkansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","85.6576"
"Arkansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","86.0216"
"Arkansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","16.7"
"Arkansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","19.0928"
"Arkansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","20.352"
"Arkansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","21.2323"
"Arkansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","20.5977"
"Arkansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","14.0585"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","1990","436286"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","1995","453257"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2000","449959"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2001","449805"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2002","450985"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2003","454523"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2004","463115"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2005","474206"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2006","476409"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2007","479016"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2008","478965"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2009","480559"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2010","482114"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2011","483114"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2012","486157"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2013","489979"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2014","490500"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2015","490800"
"Arkansas","Enrollment in Public Elementary and Secondary Schools","Number","2016","491300"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","403025"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","422958"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","422817"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","418775"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","425571"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","425571"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","430290"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","435278"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","436804"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","439347"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","439432"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","435676"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","443118"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","443125"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","470644"
"Arkansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","449815"
"Arkansas","Public Elementary and Secondary Teachers","Number","2000","31947.4"
"Arkansas","Public Elementary and Secondary Teachers","Number","2005","32997"
"Arkansas","Public Elementary and Secondary Teachers","Number","2007","33882"
"Arkansas","Public Elementary and Secondary Teachers","Number","2008","37162"
"Arkansas","Public Elementary and Secondary Teachers","Number","2009","37240"
"Arkansas","Public Elementary and Secondary Teachers","Number","2010","34272.8"
"Arkansas","Public Elementary and Secondary Teachers","Number","2011","33982.96"
"Arkansas","Public Elementary and Secondary Teachers","Number","2012","34131.42"
"Arkansas","Public Elementary and Secondary Teachers","Number","2013","34933.04"
"Arkansas","Public Elementary and Secondary Teachers","Number","2014","35430.04"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","14.0843699330775"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","14.37119"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","13.57716"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","14.13777"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","12.888568968301"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","12.9043770139635"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","14.0669568870941"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","14.216360199347"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","14.2436792843661"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","14.0262341897527"
"Arkansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","13.8559538741701"
"Arkansas","Public High School Graduates","Number","1990","26475"
"Arkansas","Public High School Graduates","Number","2000","27335"
"Arkansas","Public High School Graduates","Number","2004","27181"
"Arkansas","Public High School Graduates","Number","2005","26621"
"Arkansas","Public High School Graduates","Number","2006","28790"
"Arkansas","Public High School Graduates","Number","2007","27166"
"Arkansas","Public High School Graduates","Number","2008","28725"
"Arkansas","Public High School Graduates","Number","2009","28057"
"Arkansas","Public High School Graduates","Number","2010","28276"
"Arkansas","Public High School Graduates","Number","2011","28205"
"Arkansas","Public High School Graduates","Number","2012","28419"
"Arkansas","Public High School Graduates","Number","2013","28928"
"Arkansas","Public High School Graduates","Number","2014","29610"
"Arkansas","Public High School Graduates","Number","2015","30360"
"Arkansas","Public High School Graduates","Number","2016","30520"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","3485.00815581416"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","3699.8914822"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","4031"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","4124.2311124"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","4280.2761604"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","4458.5103574"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","4709.926216"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","4840.1223803"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","4998.691034"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","5192.7639739"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","5627.8185162593"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","5941.7228272"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","6676.3555415"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","6980.8404633"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","7306.99318797568"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","8243.27448464989"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","8748.45720665873"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","9152.1611890001"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","9460.33087286359"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","9650.72976251161"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","10236.7579095475"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","10331.6416439865"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","10396.6028028209"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","9852.81615828524"
"Arkansas","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","10622.3101252737"
"California","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","70.7395223026391"
"California","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","82.2591"
